,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
p_pain[1179],0.694,0.105,0.505,0.888,0.001,0.001,9071.0,5332.0,1.0
p_pain[1180],0.816,0.036,0.749,0.883,0.0,0.0,9600.0,6073.0,1.0
p_pain[1181],0.991,0.008,0.977,1.0,0.0,0.0,10193.0,5976.0,1.0
p_pain[1182],0.935,0.026,0.886,0.978,0.0,0.0,9758.0,6074.0,1.0
p_pain[1183],0.999,0.002,0.996,1.0,0.0,0.0,9630.0,6097.0,1.0
p_pain[1184],0.998,0.003,0.993,1.0,0.0,0.0,9825.0,6049.0,1.0
p_pain[1185],0.598,0.03,0.544,0.656,0.0,0.0,9662.0,5897.0,1.0
p_pain[1186],0.987,0.009,0.971,0.999,0.0,0.0,9573.0,6097.0,1.0
p_pain[1187],0.694,0.105,0.505,0.888,0.001,0.001,9071.0,5332.0,1.0
p_pain[1188],0.816,0.036,0.749,0.883,0.0,0.0,9600.0,6073.0,1.0
p_pain[1189],0.997,0.004,0.991,1.0,0.0,0.0,9569.0,6097.0,1.0
p_pain[1190],0.768,0.034,0.703,0.831,0.0,0.0,9954.0,5910.0,1.0
p_pain[1191],0.935,0.026,0.886,0.978,0.0,0.0,9758.0,6074.0,1.0
p_pain[1192],0.965,0.02,0.928,0.995,0.0,0.0,10124.0,6021.0,1.0
p_pain[1193],0.112,0.062,0.016,0.222,0.001,0.001,7861.0,4415.0,1.0
p_pain[1194],0.983,0.011,0.963,0.999,0.0,0.0,9687.0,6098.0,1.0
p_pain[1195],0.991,0.008,0.977,1.0,0.0,0.0,10193.0,5976.0,1.0
p_pain[1196],0.59,0.063,0.467,0.704,0.001,0.0,8969.0,5101.0,1.0
p_pain[1197],0.966,0.018,0.931,0.993,0.0,0.0,10000.0,5887.0,1.0
p_pain[1198],0.95,0.023,0.906,0.985,0.0,0.0,9580.0,6097.0,1.0
p_pain[1199],0.996,0.004,0.988,1.0,0.0,0.0,9648.0,6073.0,1.0
