participant;painstim;moneystim;all_trials_rewards;painlevel;painlevel_J;leftstim;rightstim;acceptside;acceptkey;accepted;choice_resp.keys;choice_resp.rt;blocks.thisRepN;trials.thisN;TaskName;P1;P2;P3;P4;P5;fail_ma;fixduration;moneylevel
sub-030;p3;m2;;3.0;8000.0;stimuli/m2.png;stimuli/p3.png;left;n;0.0;m;0.7757069999970554;3.0;7.0;decision;45.0;60.0;80.0;95.0;110.0;700.0;1.9;2.0
sub-030;p4;m4;;4.0;9500.0;stimuli/m4.png;stimuli/p4.png;left;n;1.0;n;0.5556557000018074;3.0;8.0;decision;45.0;60.0;80.0;95.0;110.0;700.0;1.9;4.0
sub-030;p5;m1;;5.0;11000.0;stimuli/p5.png;stimuli/m1.png;left;n;0.0;m;1.0993594999999914;3.0;9.0;decision;45.0;60.0;80.0;95.0;110.0;700.0;1.6;1.0
sub-030;p2;m4;;2.0;6000.0;stimuli/m4.png;stimuli/p2.png;left;n;1.0;n;0.5794776999973692;3.0;10.0;decision;45.0;60.0;80.0;95.0;110.0;700.0;2.0;4.0
sub-030;p4;m1;;4.0;9500.0;stimuli/m1.png;stimuli/p4.png;left;n;0.0;m;0.9196095999977842;3.0;11.0;decision;45.0;60.0;80.0;95.0;110.0;700.0;1.8;1.0
sub-030;p2;m5;;2.0;6000.0;stimuli/m5.png;stimuli/p2.png;left;n;1.0;n;0.4483863999994355;3.0;12.0;decision;45.0;60.0;80.0;95.0;110.0;700.0;1.5;5.0
sub-030;p5;m4;;5.0;11000.0;stimuli/p5.png;stimuli/m4.png;left;n;1.0;n;1.020236100001057;3.0;13.0;decision;45.0;60.0;80.0;95.0;110.0;700.0;1.7;4.0
sub-030;p2;m3;;2.0;6000.0;stimuli/p2.png;stimuli/m3.png;left;n;1.0;n;0.7582082000008086;3.0;14.0;decision;45.0;60.0;80.0;95.0;110.0;700.0;1.7;3.0
sub-030;p4;m5;;4.0;9500.0;stimuli/m5.png;stimuli/p4.png;left;n;1.0;n;0.5347591000027023;3.0;15.0;decision;45.0;60.0;80.0;95.0;110.0;700.0;2.0;5.0
sub-030;p3;m5;;3.0;8000.0;stimuli/p3.png;stimuli/m5.png;left;n;1.0;n;0.4603867999976501;3.0;16.0;decision;45.0;60.0;80.0;95.0;110.0;700.0;2.0;5.0
sub-030;p2;m1;;2.0;6000.0;stimuli/m1.png;stimuli/p2.png;left;n;1.0;n;0.7402734000024793;3.0;17.0;decision;45.0;60.0;80.0;95.0;110.0;700.0;1.5;1.0
sub-030;p1;m3;;1.0;4500.0;stimuli/p1.png;stimuli/m3.png;left;n;1.0;n;0.8376368999997794;3.0;18.0;decision;45.0;60.0;80.0;95.0;110.0;700.0;1.8;3.0
sub-030;p5;m3;;5.0;11000.0;stimuli/m3.png;stimuli/p5.png;left;n;1.0;n;0.6337940000012168;3.0;19.0;decision;45.0;60.0;80.0;95.0;110.0;700.0;2.0;3.0
sub-030;p2;m2;;2.0;6000.0;stimuli/p2.png;stimuli/m2.png;left;n;1.0;n;0.8439276999997674;3.0;20.0;decision;45.0;60.0;80.0;95.0;110.0;700.0;1.8;2.0
sub-030;p5;m2;;5.0;11000.0;stimuli/m2.png;stimuli/p5.png;left;n;0.0;m;0.8234883999975864;3.0;21.0;decision;45.0;60.0;80.0;95.0;110.0;700.0;1.6;2.0
sub-030;p1;m5;;1.0;4500.0;stimuli/m5.png;stimuli/p1.png;left;n;1.0;n;0.45922100000098;3.0;22.0;decision;45.0;60.0;80.0;95.0;110.0;700.0;1.5;5.0
sub-030;p5;m5;;5.0;11000.0;stimuli/m5.png;stimuli/p5.png;left;n;1.0;n;0.5448198000012779;3.0;23.0;decision;45.0;60.0;80.0;95.0;110.0;700.0;1.8;5.0
sub-030;p1;m4;;1.0;4500.0;stimuli/p1.png;stimuli/m4.png;left;n;1.0;n;0.47761809999792604;3.0;24.0;decision;45.0;60.0;80.0;95.0;110.0;700.0;1.7;4.0
sub-030;p5;m1;;5.0;11000.0;stimuli/p5.png;stimuli/m1.png;left;n;0.0;m;0.7169272999963141;4.0;0.0;decision;45.0;60.0;80.0;95.0;110.0;700.0;1.8;1.0
sub-030;p3;m4;;3.0;8000.0;stimuli/p3.png;stimuli/m4.png;left;n;1.0;n;0.4859544999999343;4.0;1.0;decision;45.0;60.0;80.0;95.0;110.0;700.0;1.9;4.0
sub-030;p2;m2;;2.0;6000.0;stimuli/p2.png;stimuli/m2.png;left;n;1.0;n;0.6752702000012505;4.0;2.0;decision;45.0;60.0;80.0;95.0;110.0;700.0;1.6;2.0
sub-030;p4;m1;;4.0;9500.0;stimuli/m1.png;stimuli/p4.png;left;n;0.0;m;0.9394431999971856;4.0;3.0;decision;45.0;60.0;80.0;95.0;110.0;700.0;1.9;1.0
sub-030;p3;m5;;3.0;8000.0;stimuli/m5.png;stimuli/p3.png;left;n;1.0;n;0.5316564999993716;4.0;4.0;decision;45.0;60.0;80.0;95.0;110.0;700.0;1.5;5.0
sub-030;p1;m3;;1.0;4500.0;stimuli/p1.png;stimuli/m3.png;left;n;1.0;n;0.606255599999713;4.0;5.0;decision;45.0;60.0;80.0;95.0;110.0;700.0;1.6;3.0
sub-030;p1;m2;;1.0;4500.0;stimuli/p1.png;stimuli/m2.png;left;n;1.0;n;0.9887483999991672;4.0;6.0;decision;45.0;60.0;80.0;95.0;110.0;700.0;1.9;2.0
sub-030;p3;m1;;3.0;8000.0;stimuli/p3.png;stimuli/m1.png;left;n;0.0;m;0.7556810999994923;4.0;7.0;decision;45.0;60.0;80.0;95.0;110.0;700.0;1.7;1.0
sub-030;p1;m1;;1.0;4500.0;stimuli/m1.png;stimuli/p1.png;left;n;1.0;n;0.7421649000025354;4.0;8.0;decision;45.0;60.0;80.0;95.0;110.0;700.0;1.9;1.0
sub-030;p4;m5;;4.0;9500.0;stimuli/p4.png;stimuli/m5.png;left;n;1.0;n;0.9995426999994379;4.0;9.0;decision;45.0;60.0;80.0;95.0;110.0;700.0;2.0;5.0
sub-030;p4;m2;;4.0;9500.0;stimuli/p4.png;stimuli/m2.png;left;n;1.0;n;1.0529599999972559;4.0;10.0;decision;45.0;60.0;80.0;95.0;110.0;700.0;1.5;2.0
sub-030;p2;m3;;2.0;6000.0;stimuli/p2.png;stimuli/m3.png;left;n;1.0;n;0.7660589999977674;4.0;11.0;decision;45.0;60.0;80.0;95.0;110.0;700.0;1.8;3.0
sub-030;p1;m4;;1.0;4500.0;stimuli/p1.png;stimuli/m4.png;left;n;1.0;n;0.5468752999986464;4.0;12.0;decision;45.0;60.0;80.0;95.0;110.0;700.0;1.9;4.0
sub-030;p3;m2;;3.0;8000.0;stimuli/p3.png;stimuli/m2.png;left;n;1.0;n;0.8179386999981944;4.0;13.0;decision;45.0;60.0;80.0;95.0;110.0;700.0;1.6;2.0
sub-030;p5;m3;;5.0;11000.0;stimuli/m3.png;stimuli/p5.png;left;n;0.0;m;0.9088475999997172;4.0;14.0;decision;45.0;60.0;80.0;95.0;110.0;700.0;1.5;3.0
sub-030;p2;m4;;2.0;6000.0;stimuli/p2.png;stimuli/m4.png;left;n;1.0;n;0.4289625000019441;4.0;15.0;decision;45.0;60.0;80.0;95.0;110.0;700.0;1.9;4.0
sub-030;p5;m2;;5.0;11000.0;stimuli/m2.png;stimuli/p5.png;left;n;0.0;m;0.9434741000004578;4.0;16.0;decision;45.0;60.0;80.0;95.0;110.0;700.0;2.0;2.0
sub-030;p2;m5;;2.0;6000.0;stimuli/m5.png;stimuli/p2.png;left;n;1.0;n;0.3754929999995511;4.0;17.0;decision;45.0;60.0;80.0;95.0;110.0;700.0;2.0;5.0
sub-030;p1;m5;;1.0;4500.0;stimuli/p1.png;stimuli/m5.png;left;n;1.0;n;0.5815982999993139;4.0;18.0;decision;45.0;60.0;80.0;95.0;110.0;700.0;1.8;5.0
sub-030;p5;m5;;5.0;11000.0;stimuli/p5.png;stimuli/m5.png;left;n;1.0;n;0.5189787999988766;4.0;19.0;decision;45.0;60.0;80.0;95.0;110.0;700.0;1.5;5.0
sub-030;p4;m3;;4.0;9500.0;stimuli/m3.png;stimuli/p4.png;left;n;1.0;n;0.4114848999997775;4.0;20.0;decision;45.0;60.0;80.0;95.0;110.0;700.0;1.8;3.0
sub-030;p3;m3;;3.0;8000.0;stimuli/m3.png;stimuli/p3.png;left;n;1.0;n;0.5200799000012921;4.0;21.0;decision;45.0;60.0;80.0;95.0;110.0;700.0;1.8;3.0
sub-030;p5;m4;;5.0;11000.0;stimuli/p5.png;stimuli/m4.png;left;n;1.0;n;0.7531703999993624;4.0;22.0;decision;45.0;60.0;80.0;95.0;110.0;700.0;1.5;4.0
sub-030;p4;m4;;4.0;9500.0;stimuli/m4.png;stimuli/p4.png;left;n;1.0;n;0.4999295999987225;4.0;23.0;decision;45.0;60.0;80.0;95.0;110.0;700.0;1.8;4.0
sub-030;p2;m1;;2.0;6000.0;stimuli/p2.png;stimuli/m1.png;left;n;1.0;n;0.5711775999989186;4.0;24.0;decision;45.0;60.0;80.0;95.0;110.0;700.0;1.8;1.0
sub-032;p2;m1;;2.0;6000.0;stimuli/m1.png;stimuli/p2.png;right;m;1.0;m;1.2622386000002734;0.0;0.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.9;1.0
sub-032;p5;m1;;5.0;11000.0;stimuli/p5.png;stimuli/m1.png;right;m;1.0;m;1.3662319000013667;0.0;1.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.8;1.0
sub-032;p5;m2;;5.0;11000.0;stimuli/p5.png;stimuli/m2.png;right;m;1.0;m;0.9930992999998124;0.0;2.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.6;2.0
sub-032;p1;m5;;1.0;5000.0;stimuli/m5.png;stimuli/p1.png;right;m;1.0;m;1.0038624000007983;0.0;3.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;2.0;5.0
sub-032;p4;m5;;4.0;8500.0;stimuli/p4.png;stimuli/m5.png;right;m;1.0;m;0.8682391000002099;0.0;4.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.9;5.0
sub-032;p4;m3;;4.0;8500.0;stimuli/m3.png;stimuli/p4.png;right;m;1.0;m;1.0453944000000774;0.0;5.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;2.0;3.0
sub-032;p2;m2;;2.0;6000.0;stimuli/m2.png;stimuli/p2.png;right;m;1.0;m;1.0213187000008477;0.0;6.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.6;2.0
sub-032;p4;m1;;4.0;8500.0;stimuli/m1.png;stimuli/p4.png;right;m;1.0;m;0.7541504000000714;0.0;7.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.8;1.0
sub-032;p3;m3;;3.0;7000.0;stimuli/p3.png;stimuli/m3.png;right;m;1.0;m;0.8802391999997781;0.0;8.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.5;3.0
sub-032;p3;m2;;3.0;7000.0;stimuli/m2.png;stimuli/p3.png;right;m;1.0;m;1.0147030000007362;0.0;9.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.5;2.0
sub-032;p3;m4;;3.0;7000.0;stimuli/p3.png;stimuli/m4.png;right;m;1.0;m;0.9596639000010329;0.0;10.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.5;4.0
sub-032;p5;m5;;5.0;11000.0;stimuli/p5.png;stimuli/m5.png;right;m;1.0;m;0.8201570000019274;0.0;11.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.9;5.0
sub-032;p2;m4;;2.0;6000.0;stimuli/p2.png;stimuli/m4.png;right;m;1.0;m;0.9760416000008264;0.0;12.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.6;4.0
sub-032;p3;m1;;3.0;7000.0;stimuli/m1.png;stimuli/p3.png;right;m;1.0;m;1.0707079000003432;0.0;13.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.5;1.0
sub-032;p3;m5;;3.0;7000.0;stimuli/p3.png;stimuli/m5.png;right;m;1.0;m;0.9746369000004051;0.0;14.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.8;5.0
sub-032;p5;m3;;5.0;11000.0;stimuli/m3.png;stimuli/p5.png;right;m;1.0;m;1.4738613000008631;0.0;15.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.9;3.0
sub-032;p1;m3;;1.0;5000.0;stimuli/p1.png;stimuli/m3.png;right;m;1.0;m;1.0431843000005756;0.0;16.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.5;3.0
sub-032;p1;m2;;1.0;5000.0;stimuli/p1.png;stimuli/m2.png;right;m;1.0;m;0.9672249000013836;0.0;17.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.7;2.0
sub-032;p4;m2;;4.0;8500.0;stimuli/p4.png;stimuli/m2.png;right;m;1.0;m;1.1994931000008364;0.0;18.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.6;2.0
sub-032;p2;m5;;2.0;6000.0;stimuli/m5.png;stimuli/p2.png;right;m;1.0;m;0.8356521000005159;0.0;19.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;2.0;5.0
sub-032;p1;m4;;1.0;5000.0;stimuli/m4.png;stimuli/p1.png;right;m;1.0;m;1.2579058000010264;0.0;20.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.9;4.0
sub-032;p5;m4;;5.0;11000.0;stimuli/m4.png;stimuli/p5.png;right;m;1.0;m;1.1409632000013517;0.0;21.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;2.0;4.0
sub-032;p2;m3;;2.0;6000.0;stimuli/m3.png;stimuli/p2.png;right;m;1.0;m;0.8009226000012859;0.0;22.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.8;3.0
sub-032;p4;m4;;4.0;8500.0;stimuli/m4.png;stimuli/p4.png;right;m;1.0;m;0.9423145000000659;0.0;23.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.9;4.0
sub-032;p1;m1;;1.0;5000.0;stimuli/m1.png;stimuli/p1.png;right;m;1.0;m;0.9146145000013348;0.0;24.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.9;1.0
sub-032;p5;m3;;5.0;11000.0;stimuli/m3.png;stimuli/p5.png;right;m;1.0;m;0.9380828000012116;1.0;0.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.6;3.0
sub-032;p5;m2;;5.0;11000.0;stimuli/p5.png;stimuli/m2.png;right;m;1.0;m;0.8262118000002374;1.0;1.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.9;2.0
sub-032;p1;m2;;1.0;5000.0;stimuli/m2.png;stimuli/p1.png;right;m;1.0;m;0.6711472000006324;1.0;2.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.5;2.0
sub-032;p1;m4;;1.0;5000.0;stimuli/m4.png;stimuli/p1.png;right;m;1.0;m;0.8657991000000038;1.0;3.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.5;4.0
sub-032;p5;m4;;5.0;11000.0;stimuli/p5.png;stimuli/m4.png;right;m;1.0;m;1.0161534000017127;1.0;4.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.7;4.0
sub-032;p3;m1;;3.0;7000.0;stimuli/p3.png;stimuli/m1.png;right;m;1.0;m;0.7972086000008858;1.0;5.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.7;1.0
sub-032;p2;m3;;2.0;6000.0;stimuli/p2.png;stimuli/m3.png;right;m;1.0;m;0.8311252000003151;1.0;6.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.6;3.0
sub-032;p2;m2;;2.0;6000.0;stimuli/m2.png;stimuli/p2.png;right;m;1.0;m;0.7313980999988416;1.0;7.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.6;2.0
sub-032;p3;m5;;3.0;7000.0;stimuli/p3.png;stimuli/m5.png;right;m;1.0;m;0.7873111000008066;1.0;8.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.9;5.0
sub-032;p2;m5;;2.0;6000.0;stimuli/p2.png;stimuli/m5.png;right;m;1.0;m;1.0210585000004355;1.0;9.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.8;5.0
sub-032;p4;m1;;4.0;8500.0;stimuli/m1.png;stimuli/p4.png;right;m;1.0;m;0.9176513000002159;1.0;10.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.8;1.0
sub-032;p4;m5;;4.0;8500.0;stimuli/m5.png;stimuli/p4.png;right;m;1.0;m;0.7950727000006736;1.0;11.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.6;5.0
sub-032;p2;m1;;2.0;6000.0;stimuli/p2.png;stimuli/m1.png;right;m;1.0;m;1.062246800000139;1.0;12.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.8;1.0
sub-032;p3;m2;;3.0;7000.0;stimuli/m2.png;stimuli/p3.png;right;m;1.0;m;0.7372857999998814;1.0;13.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.5;2.0
sub-032;p3;m4;;3.0;7000.0;stimuli/p3.png;stimuli/m4.png;right;m;1.0;m;1.0049252000007982;1.0;14.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.9;4.0
sub-032;p5;m5;;5.0;11000.0;stimuli/m5.png;stimuli/p5.png;right;m;1.0;m;1.0654082000019116;1.0;15.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.7;5.0
sub-032;p4;m2;;4.0;8500.0;stimuli/m2.png;stimuli/p4.png;right;m;1.0;m;0.9326005000002624;1.0;16.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.6;2.0
sub-032;p3;m3;;3.0;7000.0;stimuli/p3.png;stimuli/m3.png;right;m;1.0;m;0.9377786999993988;1.0;17.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.5;3.0
sub-032;p4;m3;;4.0;8500.0;stimuli/p4.png;stimuli/m3.png;right;m;1.0;m;1.0169855000003736;1.0;18.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.5;3.0
sub-032;p4;m4;;4.0;8500.0;stimuli/m4.png;stimuli/p4.png;right;m;1.0;m;0.9285749000009672;1.0;19.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.8;4.0
sub-032;p2;m4;;2.0;6000.0;stimuli/m4.png;stimuli/p2.png;right;m;1.0;m;0.8639502000005451;1.0;20.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.7;4.0
sub-032;p1;m5;;1.0;5000.0;stimuli/p1.png;stimuli/m5.png;right;m;1.0;m;1.2800382000004902;1.0;21.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.6;5.0
sub-032;p5;m1;;5.0;11000.0;stimuli/m1.png;stimuli/p5.png;right;m;0.0;n;1.2389286000016;1.0;22.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.8;1.0
sub-032;p1;m1;;1.0;5000.0;stimuli/p1.png;stimuli/m1.png;right;m;1.0;m;0.8342518999997992;1.0;23.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.8;1.0
sub-032;p1;m3;;1.0;5000.0;stimuli/m3.png;stimuli/p1.png;right;m;1.0;m;1.05552759999955;1.0;24.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;2.0;3.0
sub-032;p1;m3;;1.0;5000.0;stimuli/m3.png;stimuli/p1.png;right;m;1.0;m;1.6087458999991209;2.0;0.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.7;3.0
sub-032;p3;m4;;3.0;7000.0;stimuli/m4.png;stimuli/p3.png;right;m;1.0;m;0.9995950000011362;2.0;1.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;2.0;4.0
sub-032;p3;m5;;3.0;7000.0;stimuli/m5.png;stimuli/p3.png;right;m;1.0;m;0.9342458999999508;2.0;2.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.8;5.0
sub-032;p4;m4;;4.0;8500.0;stimuli/m4.png;stimuli/p4.png;right;m;1.0;m;1.0570155000004888;2.0;3.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.8;4.0
sub-032;p2;m3;;2.0;6000.0;stimuli/p2.png;stimuli/m3.png;right;m;1.0;m;0.9325729000011052;2.0;4.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.7;3.0
sub-032;p5;m5;;5.0;11000.0;stimuli/p5.png;stimuli/m5.png;right;m;1.0;m;0.8098453000002337;2.0;5.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.7;5.0
sub-032;p2;m5;;2.0;6000.0;stimuli/p2.png;stimuli/m5.png;right;m;1.0;m;1.1475501000004442;2.0;6.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.5;5.0
sub-032;p4;m5;;4.0;8500.0;stimuli/m5.png;stimuli/p4.png;right;m;1.0;m;1.024267200000395;2.0;7.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.8;5.0
sub-032;p4;m1;;4.0;8500.0;stimuli/m1.png;stimuli/p4.png;right;m;0.0;n;1.5693278000017017;2.0;8.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.9;1.0
sub-032;p1;m4;;1.0;5000.0;stimuli/p1.png;stimuli/m4.png;right;m;1.0;m;1.0426454999997077;2.0;9.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.8;4.0
sub-032;p5;m1;;5.0;11000.0;stimuli/p5.png;stimuli/m1.png;right;m;0.0;n;1.2978320000001986;2.0;10.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;2.0;1.0
sub-032;p5;m4;;5.0;11000.0;stimuli/m4.png;stimuli/p5.png;right;m;1.0;m;1.2732799000004889;2.0;11.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.7;4.0
sub-032;p4;m2;;4.0;8500.0;stimuli/p4.png;stimuli/m2.png;right;m;1.0;m;1.2902227000013229;2.0;12.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.5;2.0
sub-032;p3;m3;;3.0;7000.0;stimuli/p3.png;stimuli/m3.png;right;m;1.0;m;0.8889773000009882;2.0;13.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.7;3.0
sub-032;p2;m1;;2.0;6000.0;stimuli/m1.png;stimuli/p2.png;right;m;1.0;m;0.8626189999995404;2.0;14.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.7;1.0
sub-032;p2;m4;;2.0;6000.0;stimuli/m4.png;stimuli/p2.png;right;m;1.0;m;1.4710938000007443;2.0;15.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.9;4.0
sub-032;p5;m2;;5.0;11000.0;stimuli/m2.png;stimuli/p5.png;right;m;1.0;m;1.2354842000004282;2.0;16.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.6;2.0
sub-032;p2;m2;;2.0;6000.0;stimuli/p2.png;stimuli/m2.png;right;m;1.0;m;0.6751784999996744;2.0;17.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.5;2.0
sub-032;p3;m2;;3.0;7000.0;stimuli/m2.png;stimuli/p3.png;right;m;1.0;m;1.258480000000418;2.0;18.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;2.0;2.0
sub-032;p3;m1;;3.0;7000.0;stimuli/m1.png;stimuli/p3.png;right;m;1.0;m;1.3157295000019076;2.0;19.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.9;1.0
sub-032;p5;m3;;5.0;11000.0;stimuli/m3.png;stimuli/p5.png;right;m;1.0;m;1.1514337000007802;2.0;20.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.7;3.0
sub-032;p1;m2;;1.0;5000.0;stimuli/m2.png;stimuli/p1.png;right;m;1.0;m;0.7957753000009689;2.0;21.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.8;2.0
sub-032;p1;m5;;1.0;5000.0;stimuli/p1.png;stimuli/m5.png;right;m;1.0;m;0.9289900000003399;2.0;22.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;2.0;5.0
sub-032;p1;m1;;1.0;5000.0;stimuli/p1.png;stimuli/m1.png;right;m;1.0;m;0.6533753999992769;2.0;23.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.5;1.0
sub-032;p4;m3;;4.0;8500.0;stimuli/p4.png;stimuli/m3.png;right;m;1.0;m;0.8376320000006672;2.0;24.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.5;3.0
sub-032;p1;m5;;1.0;5000.0;stimuli/m5.png;stimuli/p1.png;right;m;1.0;m;1.4580702000002932;3.0;0.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.7;5.0
sub-032;p4;m1;;4.0;8500.0;stimuli/p4.png;stimuli/m1.png;right;m;1.0;m;1.2948703000001842;3.0;1.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.8;1.0
sub-032;p5;m1;;5.0;11000.0;stimuli/p5.png;stimuli/m1.png;right;m;1.0;m;1.2375732000018616;3.0;2.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;2.0;1.0
sub-032;p5;m4;;5.0;11000.0;stimuli/m4.png;stimuli/p5.png;right;m;1.0;m;1.0887199999997392;3.0;3.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.8;4.0
sub-032;p3;m3;;3.0;7000.0;stimuli/m3.png;stimuli/p3.png;right;m;1.0;m;0.6044413000017812;3.0;4.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.7;3.0
sub-032;p4;m5;;4.0;8500.0;stimuli/m5.png;stimuli/p4.png;right;m;1.0;m;0.8735542000013083;3.0;5.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.5;5.0
sub-032;p3;m5;;3.0;7000.0;stimuli/m5.png;stimuli/p3.png;right;m;1.0;m;0.7354232000016054;3.0;6.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.5;5.0
sub-032;p2;m4;;2.0;6000.0;stimuli/p2.png;stimuli/m4.png;right;m;1.0;m;0.7069991000007576;3.0;7.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.9;4.0
sub-032;p2;m2;;2.0;6000.0;stimuli/p2.png;stimuli/m2.png;right;m;1.0;m;0.7108441000000312;3.0;8.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.7;2.0
sub-032;p2;m5;;2.0;6000.0;stimuli/p2.png;stimuli/m5.png;right;m;1.0;m;0.7589069999994535;3.0;9.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.7;5.0
sub-032;p4;m2;;4.0;8500.0;stimuli/m2.png;stimuli/p4.png;right;m;1.0;m;0.8143827000003512;3.0;10.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.7;2.0
sub-032;p1;m3;;1.0;5000.0;stimuli/m3.png;stimuli/p1.png;right;m;1.0;m;0.6797031000005518;3.0;11.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.7;3.0
sub-032;p3;m1;;3.0;7000.0;stimuli/p3.png;stimuli/m1.png;right;m;1.0;m;1.085215999999491;3.0;12.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.6;1.0
sub-032;p4;m3;;4.0;8500.0;stimuli/p4.png;stimuli/m3.png;right;m;1.0;m;0.8290784000018903;3.0;13.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.8;3.0
sub-032;p5;m2;;5.0;11000.0;stimuli/p5.png;stimuli/m2.png;right;m;1.0;m;1.1864491000014823;3.0;14.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.7;2.0
sub-032;p2;m3;;2.0;6000.0;stimuli/m3.png;stimuli/p2.png;right;m;1.0;m;0.5593506999994133;3.0;15.0;decision;50.0;60.0;70.0;85.0;110.0;700.0;1.9;3.0
